filename,scatterness
_no_password.html.haml,1.66746
_no_ssh.html.haml,1.88916
_outdated_browser.html.haml,2.07944
_personal_access_tokens_form.html.haml,0.0
_personal_access_tokens_table.html.haml,3.71357
_project_limit.html.haml,2.07944
_promo.html.haml,1.60944
_recaptcha_form.html.haml,2.78779
_ref_dropdown.html.haml,0.0
_ref_switcher.html.haml,2.50703
_remote_mirror_update_button.html.haml,1.79176
_service_settings.html.haml,3.70748
_sidebar_toggle_button.html.haml,2.07944
_sort_dropdown.html.haml,2.39331
_user_dropdown_contributing_link.html.haml,1.60944
_visibility_level.html.haml,2.58857
_visibility_radios.html.haml,2.67012
_badge_settings.html.haml,1.38629
index.html.haml,0.0
show.html.haml,0.0
_show.html.haml,0.0
_board.html.haml,0.0
_sidebar.html.haml,0.0
_assignee.html.haml,0.0
_due_date.html.haml,0.0
_labels.html.haml,0.0
_milestone.html.haml,0.0
_notifications.html.haml,0.0
_build_output.html.haml,1.79176
_tabs.html.haml,3.17805
_no_filter_selected.html.haml,2.07944
_form.html.haml,3.32847
_issues.html.haml,3.12242
_labels.html.haml,2.3979
_merge_requests.html.haml,3.07522
_priority_labels.html.haml,1.03972
_wikis.html.haml,3.4012
_wikis_layout.html.haml,1.94591
_description.html.haml,0.0
_dropdown.html.haml,3.06056
_empty_state.html.haml,1.94591
_group.html.haml,2.69415
_list.html.haml,1.55958
_search_form.html.haml,0.69315
_content.html.haml,3.78419
_status_label.html.haml,1.09861
_assignees.html.haml,2.16396
_board_create_list_dropdown.html.haml,2.07944
_bulk_update_sidebar.html.haml,3.97029
_close_reopen_button.html.haml,2.44102
_close_reopen_report_toggle.html.haml,3.6089
_feed_buttons.html.haml,1.38629
_filter.html.haml,0.0
_form.html.haml,0.0
_label_dropdown.html.haml,2.88047
_label_page_create.html.haml,2.55209
_label_page_default.html.haml,2.96992
_milestone_dropdown.html.haml,2.60781
_nav.html.haml,3.13549
_search_bar.html.haml,4.46202
_search_form.html.haml,0.69315
_sidebar.html.haml,4.56572
_sidebar_assignees.html.haml,3.72829
_sidebar_todo.html.haml,2.70805
_user_dropdown_item.html.haml,2.36938
_branch_chooser.html.haml,2.98297
_contribution.html.haml,2.99573
_default_templates.html.haml,1.38629
_issue_assignee.html.haml,3.25511
_merge_params.html.haml,2.89037
_merge_request_assignee.html.haml,3.43399
_metadata.html.haml,3.38222
_metadata_issue_assignee.html.haml,2.3979
_metadata_merge_request_assignee.html.haml,2.07944
_template_selector.html.haml,2.56495
_title.html.haml,3.24445
_all.html.haml,1.79176
_form.html.haml,0.0
update.js.haml,1.56071
_access_request_buttons.html.haml,2.52752
_filter_2fa_dropdown.html.haml,2.3979
_group.html.haml,3.47534
_member.html.haml,4.26632
_requests.html.haml,2.35167
_sort_dropdown.html.haml,1.94591
_delete_button.html.haml,2.63906
_deprecation_message.html.haml,2.45831
_form_dates.html.haml,2.16396
_issuable.html.haml,3.03151
_issuables.html.haml,0.0
_issues_tab.html.haml,1.8867
_labels_tab.html.haml,2.75167
_merge_requests_tab.haml,2.02281
_milestone.html.haml,3.63226
_participants_tab.html.haml,2.07944
_sidebar.html.haml,4.38544
_tabs.html.haml,3.5134
_tab_loading.html.haml,0.69315
_top.html.haml,4.10415
_comment_button.html.haml,0.0
_edit.html.haml,0.0
_edit_form.html.haml,0.0
_form.html.haml,0.0
_hints.html.haml,0.0
_note.html.haml,3.9278
_notes.html.haml,0.0
_notes_with_form.html.haml,0.0
_button.html.haml,0.0
_custom_notifications.html.haml,0.0
_notification_dropdown.html.haml,2.3979
_index.html.haml,3.07522
_dropdown.html.haml,0.0
_edit_information.html.haml,1.79176
_list.html.haml,2.9391
_project.html.haml,3.73098
_search_form.html.haml,3.13549
show.html.haml,0.0
_form.html.haml,0.0
_runner_description.html.haml,2.5993
show.js.haml,0.69315
_blob.html.haml,1.74787
_embed.html.haml,3.00477
_form.html.haml,0.0
_header.html.haml,3.66249
_snippet.html.haml,0.0
_scopes_form.html.haml,2.19722
_scopes_list.html.haml,2.56495
_form.html.haml,4.15697
_test_button.html.haml,2.48491
show.html.haml,4.00733
show.html.haml,3.2581
_backtrace.html.haml,3.16567
_general.html.haml,3.62957
index.html.haml,3.61214
show.html.haml,3.58352
_file_samples.html.haml,3.06253
_general.html.haml,3.49166
_queries.html.haml,3.17805
edit.html.haml,1.05492
index.html.haml,2.45831
new.html.haml,1.27703
show.html.haml,2.11865
verify.html.haml,1.38629
_actions.html.haml,3.32847
_snippets.html.haml,1.67699
_snippets_scope_menu.html.haml,3.43399
_actions.html.haml,2.67012
_authenticate.html.haml,2.43079
_register.html.haml,3.41162
calendar_activities.html.haml,3.10257
show.atom.builder,1.79176
show.html.haml,4.65551
_deletion_guidance.html.haml,2.30259
_groups.html.haml,1.60944
index.html.haml,2.81336
admin_email_worker.rb,2.36074
all_queues.yml,4.52886
archive_trace_worker.rb,0.0
authorized_projects_worker.rb,2.64916
background_migration_worker.rb,4.31391
build_coverage_worker.rb,2.02533
build_finished_worker.rb,2.34574
build_hooks_worker.rb,2.1384
build_queue_worker.rb,1.89379
build_success_worker.rb,2.58231
build_trace_sections_worker.rb,2.02533
cluster_install_app_worker.rb,2.35167
cluster_provision_worker.rb,0.0
cluster_wait_for_app_installation_worker.rb,2.35167
cluster_wait_for_ingress_ip_address_worker.rb,2.13833
create_gpg_signature_worker.rb,2.82342
create_note_diff_file_worker.rb,2.14584
create_pipeline_worker.rb,2.73634
delete_diff_files_worker.rb,2.79851
delete_merged_branches_worker.rb,2.91249
delete_user_worker.rb,2.24297
detect_repository_languages_worker.rb,3.41249
emails_on_push_worker.rb,4.11975
email_receiver_worker.rb,3.75456
expire_build_artifacts_worker.rb,0.0
expire_build_instance_artifacts_worker.rb,2.3947
expire_job_cache_worker.rb,3.03267
expire_pipeline_cache_worker.rb,3.54112
gitlab_shell_worker.rb,0.0
gitlab_usage_ping_worker.rb,2.33837
git_garbage_collect_worker.rb,3.88216
group_destroy_worker.rb,2.58231
import_export_project_cleanup_worker.rb,0.0
invalid_gpg_signature_update_worker.rb,2.1384
irker_worker.rb,5.03794
issue_due_scheduler_worker.rb,2.25386
merge_worker.rb,2.13833
namespaceless_project_destroy_worker.rb,3.21636
new_issue_worker.rb,2.73634
new_merge_request_worker.rb,2.73634
new_note_worker.rb,2.25273
pages_domain_verification_cron_worker.rb,2.25386
pages_domain_verification_worker.rb,2.35167
pages_worker.rb,2.4337
pipeline_hooks_worker.rb,2.1384
pipeline_metrics_worker.rb,3.10407
pipeline_notification_worker.rb,0.0
pipeline_process_worker.rb,0.0
pipeline_schedule_worker.rb,2.83148
pipeline_success_worker.rb,2.42602
pipeline_update_worker.rb,0.0
plugin_worker.rb,2.50703
post_receive.rb,3.73271
process_commit_worker.rb,4.11926
project_cache_worker.rb,3.2823
project_destroy_worker.rb,2.24504
project_export_worker.rb,2.88924
project_migrate_hashed_storage_worker.rb,3.27545
project_service_worker.rb,1.90728
propagate_service_template_worker.rb,0.0
prune_old_events_worker.rb,2.64916
prune_web_hook_logs_worker.rb,3.2581
reactive_caching_worker.rb,2.5993
rebase_worker.rb,2.44102
remove_expired_group_links_worker.rb,1.8867
remove_expired_members_worker.rb,2.42602
remove_old_web_hook_logs_worker.rb,2.34199
remove_unreferenced_lfs_objects_worker.rb,2.02533
repository_archive_cache_worker.rb,2.02533
repository_fork_worker.rb,3.04314
repository_import_worker.rb,3.3895
repository_remove_remote_worker.rb,3.53598
repository_update_remote_mirror_worker.rb,3.87746
requests_profiles_worker.rb,2.02533
run_pipeline_schedule_worker.rb,2.947
stage_update_worker.rb,2.04493
storage_migrator_worker.rb,1.73287
stuck_ci_jobs_worker.rb,0.0
stuck_import_jobs_worker.rb,3.70778
stuck_merge_jobs_worker.rb,3.47689
system_hook_push_worker.rb,1.88916
trending_projects_worker.rb,2.25386
update_head_pipeline_for_merge_request_worker.rb,2.98487
update_merge_requests_worker.rb,3.12095
upload_checksum_worker.rb,2.24504
wait_for_cluster_creation_worker.rb,2.02533
web_hook_worker.rb,0.0
archive_traces_cron_worker.rb,0.0
build_trace_chunk_flush_worker.rb,2.34199
application_worker.rb,3.63522
cluster_applications.rb,2.14584
cluster_queue.rb,2.25386
cronjob_queue.rb,2.13833
each_shard_worker.rb,3.16567
exception_backtrace.rb,2.02533
mail_scheduler_queue.rb,2.24504
new_issuable.rb,3.03514
object_storage_queue.rb,2.02533
pipeline_background_queue.rb,2.25386
pipeline_queue.rb,1.86368
project_import_options.rb,3.05252
project_start_import.rb,2.09473
repository_check_queue.rb,2.02281
todos_destroyer_queue.rb,2.48491
waitable_worker.rb,3.76837
notify_upon_death.rb,3.43399
object_importer.rb,3.98898
queue.rb,2.64916
rescheduling_methods.rb,3.68888
stage_methods.rb,3.4012
advance_stage_worker.rb,4.28533
import_diff_note_worker.rb,3.21888
import_issue_worker.rb,3.21888
import_lfs_object_worker.rb,3.21888
import_note_worker.rb,3.21888
import_pull_request_worker.rb,3.21888
refresh_import_jid_worker.rb,3.61214
finish_import_worker.rb,3.7612
import_base_data_worker.rb,3.49651
import_issues_and_diff_notes_worker.rb,3.43399
import_lfs_objects_worker.rb,3.46574
import_notes_worker.rb,3.29584
import_pull_requests_worker.rb,3.3673
import_repository_worker.rb,3.63759
issue_due_worker.rb,2.44102
notification_service_worker.rb,2.91249
background_move_worker.rb,3.34455
migrate_uploads_worker.rb,3.95124
batch_worker.rb,3.86859
clear_worker.rb,2.65932
dispatch_worker.rb,2.83154
single_repository_worker.rb,3.77193
confidential_issue_worker.rb,2.25386
entity_leave_worker.rb,2.25386
group_private_worker.rb,2.25386
private_features_worker.rb,2.25386
project_private_worker.rb,2.25386
background_jobs,0.0
bundle,1.09861
changelog,5.1066
check,0.0
daemon_with_pidfile,3.49651
mail_room,3.72207
parallel-rsync-repos,3.67123
pkgr_before_precompile.sh,2.64916
profile-url,4.04305
rails,2.34199
rake,2.24297
rspec,1.90854
rspec-stackprof,2.75167
secpick,3.78456
setup,3.81543
spring,2.56495
storage_check,2.3979
update,3.3673
web,0.0
with_env,2.77259
.gitkeep,0.0
archive.md,8.03264
#47282-Improving-Contributor-On-Boarding-Documentation.yml,1.38629
.gitkeep,0.0
21326-avoid-nil-safe-message.yml,0.0
25990-web-terminal-improvements.yml,1.60944
2747-protected-environments-backend-ce.yml,1.60944
28930-add-project-reference-filter.yml,1.60944
41441-add-target-branch-name-to-cherrypick-confirmation.yml,1.60944
41738-fix-sorting-issues-is-wrong-in-list-with-pagination.yml,1.60944
41996-copy-to-clipboard-tooltip-appears-under-modal.yml,1.60944
42754-runners-pagination.yml,1.60944
43096-controller-projects-issuescontroller-referenced_merge_requests-json-executes-more-than-100-sql-queries.yml,1.60944
43625-increase-modal-checkout.yml,1.60944
45663-tag-quick-action-on-commit-comments.yml,1.60944
47752-buttons-on-new-file-page-wrap-outside-of-container-for-long-branch-names.yml,1.60944
47845-propagate_failure_reason-to-job-webhook.yml,1.60944
48145-illustration.yml,1.60944
48320-cancel-a-created-job.yml,1.60944
48869-wiki-slugs-with-spaces.yml,1.60944
48942-rename-backlog-list-to-open-issue-boards.yml,1.60944
48967-disable-statement-timeout.yml,1.60944
49110-update-mr-widget-styles.yml,1.60944
49292-add-group-name-badge-under-milestone.yml,1.60944
49770-fixes-input-alignment-on-user-admin-form-with-errors.yml,1.60944
49796-project-deletion-may-not-log-audit-events-during-group-deletion.yml,1.60944
49796-project-deletion-may-not-log-audit-events-during-user-deletion.yml,1.60944
49905-fix-checkboxes-runners.yml,1.60944
49953-add-user_show_add_ssh_key_message-setting.yml,1.60944
49993-fix-remember-sorting-issue-mr.yml,1.60944
50019-remove-redundant-header-from-metrics-page.yml,1.60944
50047-spam-logs-pagination.yml,1.60944
50063-add-missing-i18n-strings-to-issue-boards.yml,1.60944
50101-aritfacts-block.yml,1.60944
50101-builds-dropdown.yml,1.79176
50101-commit-block.yml,1.60944
50101-empty-state-component.yml,1.60944
50101-env-block.yml,1.60944
50101-erased-block.yml,1.60944
50101-job-log-component.yml,1.60944
50101-stuck-component.yml,1.60944
50101-trigger.yml,1.60944
50101-truncated-job-information.yml,1.60944
50126-blocked-user-card.yml,1.60944
50180-fa-icon-google-audit.yml,1.60944
50243-auto-devops-behind-a-proxy.yml,1.79176
50345-hashed-storage-feature-flag.yml,1.60944
50441-high-number-of-statement-timeouts-in-groupdestroyworker-due-to-sitestatistics.yml,1.60944
50524-artifacts-sm.yml,1.60944
50584-fix-ide-commit-twice.yml,1.60944
6010_remove_gemnasium_service.yml,1.60944
6028-show-generic-percent-stacked-progress-bar.yml,1.79176
ab-49446-internal-ids-inconsistency.yml,1.60944
add-ci_archive_traces_cron_worker-to-gitlab-yml.yml,1.60944
add-rake-command-to-migrate-locally-persisted-archived-traces.yml,1.60944
add_google_noto_color_emoji_font.yml,1.60944
api-empty-commit-message.yml,1.60944
api-empty-project-snippets.yml,1.60944
api-protected-tags.yml,1.60944
api-shared_group_expires-at.yml,1.60944
arguments-keyword-sast.yml,1.60944
auto-devops-gitlab-ci-glic-228.yml,1.60944
bvl-add-czech.yml,1.60944
bvl-add-galician.yml,1.60944
bvl-merge-base-api.yml,1.60944
ccr-43283_allow_author_upvote.yml,1.60944
ccr-48800-ping_for_boards.yml,1.79176
ce-5666-optimize_querying_manageable_groups.yml,1.60944
ci-builds-status-index.yml,1.60944
dz-fix-sql-error-admin-users-2fa.yml,1.60944
emoji-cutoff-1px.yml,1.60944
expose-all-artifacts-sizes-in-jobs-api.yml,1.60944
expose-users-id-in-admin-users-show-page.yml,1.60944
feat-add-default-avatar-to-group.yml,1.60944
fix-api-group-createdat.yml,1.60944
fix-labels-list-item-height-with-no-description.yml,1.60944
fix-mr-title-fallback-logic.yml,1.60944
fix-pipeline-fixture-seeder.yml,1.60944
fix_event_api_permissions.yml,1.60944
fl-reduce-ee-conflicts-reports-code.yml,1.60944
frozen-string-enable-app-mailers.yml,1.60944
frozen-string-enable-app-models-even-more-still.yml,1.60944
frozen-string-enable-app-vestigial.yml,1.60944
gitaly-install-path.yml,1.60944
ide-delete-new-files-state.yml,1.60944
ide-header-buttons-tooltip.yml,1.60944
ide-job-top-bar-ui-polish.yml,1.60944
ide-open-empty-merge-request.yml,1.60944
issue_36138.yml,1.60944
jprovazn-fix-form-uploads.yml,1.60944
mk-bump-rainbow-gem.yml,1.60944
n8rzz-consolidate-specs-testing-emoji-awards.yml,1.79176
rails5-fix-duplicate-gpg-signature.yml,1.60944
rails5-fix-import-merge-request-creator.yml,1.60944
rails5-update-gemfile-lock.yml,1.60944
rails5-verbose-query-logs.yml,1.60944
repopulate_site_statistics.yml,1.60944
runners-online.yml,1.60944
security-49085-persistent-xss-rendering.yml,1.60944
sh-block-link-local-master.yml,1.60944
sh-bump-fog-google.yml,1.60944
sh-fix-bitbucket-cloud-importer-replies.yml,1.60944
sh-fix-issue-50562.yml,1.60944
sh-insert-git-data-in-separate-transaction.yml,1.60944
sh-limit-commit-renderering.yml,1.60944
sh-sanitize-project-import-names.yml,1.60944
tc-api-fork-owners.yml,1.60944
tz-mr-incremental-rendering.yml,1.09861
visual-improvements-language-bar.yml,1.60944
winh-default-status-emoji.yml,1.60944
application.rb,4.83052
boot.rb,2.51266
database.yml.env,2.67012
database.yml.mysql,3.5917
database.yml.postgresql,3.76166
dependency_decisions.yml,0.0
environment.rb,2.01981
gitlab.yml.example,5.95954
karma.config.js,4.26816
license_finder.yml,0.69315
mail_room.yml,3.56021
no_todos_messages.yml,2.14584
object_store_settings.rb,2.52321
README.md,5.01064
redis.cache.yml.example,3.63759
redis.queues.yml.example,3.63759
redis.shared_state.yml.example,3.63759
resque.yml.example,3.52636
routes.rb,4.31232
secrets.yml.example,2.48491
settings.rb,0.0
sidekiq.yml.example,0.69315
sidekiq_queues.yml,4.03316
spring.rb,1.79176
unicorn.rb.example,4.56863
unicorn.rb.example.development,0.0
webpack.config.js,5.13468
development.rb,3.61127
production.rb,4.1391
test.rb,3.65997
01_secret_token.rb,0.0
0_acts_as_taggable.rb,0.0
0_as_concern.rb,3.21888
0_inflections.rb,0.0
0_post_deployment_migrations.rb,2.34199
1_settings.rb,5.54001
2_gitlab.rb,0.0
5_backend.rb,1.79176
6_validations.rb,2.34199
7_prometheus_metrics.rb,3.24445
7_redis.rb,2.07944
8_gitaly.rb,1.56071
8_metrics.rb,0.0
9_fast_gettext.rb,0.0
action_mailer_hooks.rb,2.48491
active_record_array_type_casting.rb,2.8944
active_record_avoid_type_casting_in_uniqueness_validator.rb,4.58497
active_record_data_types.rb,4.29315
active_record_locking.rb,0.0
active_record_migration.rb,2.30259
active_record_mysql_timestamp.rb,3.4012
active_record_preloader.rb,2.70805
active_record_schema_ignore_tables.rb,0.69315
active_record_table_definition.rb,3.45029
active_record_verbose_query_logs.rb,3.97584
application_controller_renderer.rb,2.48491
ar5_batching.rb,3.62802
ar5_pg_10_support.rb,3.79753
ar_native_database_types.rb,2.3979
ar_speed_up_migration_checking.rb,2.89037
asset_sync.rb,3.43399
attr_encrypted_no_db_connection.rb,2.73634
backtrace_silencers.rb,0.69315
batch_loader.rb,0.0
bootstrap_form.rb,1.94591
bullet.rb,2.14584
chronic_duration.rb,0.0
connection_fix.rb,3.46574
console_message.rb,2.30259
cookies_serializer.rb,1.09861
date_time_formats.rb,2.27187
default_url_options.rb,0.0
deprecations.rb,1.88916
devise.rb,5.23369
devise_password_length.rb.example,1.79176
direct_upload_support.rb,2.65259
doorkeeper.rb,4.82454
doorkeeper_openid_connect.rb,3.50662
etag_caching.rb,1.38629
fix_local_cache_middleware.rb,3.17805
flipper.rb,0.0
fog_google_https_private_urls.rb,2.99573
forbid_sidekiq_in_transactions.rb,3.5251
gettext_rails_i18n_patch.rb,3.6069
gitlab_shell_secret_token.rb,0.0
gitlab_workhorse_secret.rb,2.07944
gollum.rb,2.88924
go_get.rb,0.0
grpc.rb,2.3979
hamlit.rb,2.89037
health_check.rb,1.03972
kaminari_config.rb,2.30259
kubeclient.rb,2.68595
lograge.rb,3.20858
mime_types.rb,2.81336
mini_magick.rb,1.09861
mysql_ignore_postgresql_options.rb,3.89182
mysql_set_length_for_binary_indexes.rb,2.75167
new_framework_defaults.rb,3.3673
omniauth.rb,0.0
pages.rb,0.69315
peek.rb,3.07773
postgresql_cte.rb,4.87715
postgresql_limit_fix.rb,2.83374
postgresql_opclasses_support.rb,5.18048
premailer.rb,1.90615
query_limiting.rb,2.19722
rack_attack.rb.example,2.80537
rack_attack_git_basic_auth.rb,2.16822
rack_attack_global.rb,3.97487
rack_attack_logging.rb,1.94591
rack_lineprof.rb,3.43399
relative_naming_ci_namespace.rb,2.77259
relative_url.rb.sample,2.30259
request_context.rb,1.09861
request_profiler.rb,1.09861
routing_draw.rb,1.94591
rspec_profiling.rb,3.24052
sentry.rb,2.93643
server_uptime.rb,0.0
session_store.rb,3.11024
sherlock.rb,1.60944
sidekiq.rb,0.0
smtp_settings.rb.sample,2.947
static_files.rb,3.52727
time_zone.rb,0.0
trusted_proxies.rb,3.49852
warden.rb,3.48045
workhorse_multipart.rb,2.8944
wrap_parameters.rb,2.63906
carrierwave.en.yml,2.63906
de.yml,5.34481
devise.en.yml,3.94826
doorkeeper.en.yml,4.28213
en.yml,5.33767
es.yml,5.33806
sherlock.en.yml,3.63759
additional_metrics.yml,0.0
admin.rb,4.54175
api.rb,1.35178
ci.rb,1.09861
dashboard.rb,3.23629
development.rb,2.56495
explore.rb,2.77259
git_http.rb,3.58582
google_api.rb,1.54983
group.rb,3.9354
help.rb,1.60944
import.rb,3.81543
instance_statistics.rb,2.07944
legacy_builds.rb,3.09104
profile.rb,3.60089
project.rb,5.67983
repository.rb,4.29777
sherlock.rb,2.48491
sidekiq.rb,1.38629
snippets.rb,2.66462
uploads.rb,3.23624
user.rb,3.75722
wiki.rb,2.51266
Dangerfile,3.86474
Dangerfile,2.5993
Dangerfile,4.13622
Dangerfile,3.05252
Dangerfile,2.8944
Dangerfile,3.21888
Dangerfile,2.47622
schema.rb,7.06521
seeds.rb,0.0
01_admin.rb,2.44102
04_project.rb,4.02136
05_users.rb,0.0
06_teams.rb,0.0
07_milestones.rb,0.0
08_settings.rb,1.94591
09_issues.rb,0.0
10_merge_requests.rb,0.0
11_keys.rb,0.0
12_snippets.rb,3.29612
13_comments.rb,3.24445
14_pipelines.rb,0.0
15_award_emoji.rb,3.19887
16_protected_branches.rb,2.44102
17_cycle_analytics.rb,5.1561
18_abuse_reports.rb,3.09046
19_environments.rb,4.2104
20_nested_groups.rb,0.0
21_conversational_development_index_metrics.rb,3.68888
22_labeled_issues_seed.rb,4.63473
23_spam_logs.rb,3.46574
001_admin.rb,3.39854
010_settings.rb,2.93818
20140313092127_init_schema.rb,5.79434
20140407135544_fix_namespaces.rb,2.33937
20140414131055_change_state_to_allow_empty_merge_request_diffs.rb,2.02281
20140415124820_limits_to_mysql.rb,0.0
20140416074002_add_index_on_iid.rb,3.28646
20140416185734_index_on_current_sign_in_at.rb,1.56071
20140428105831_add_notes_index_updated_at.rb,1.56071
20140502115131_add_repo_size_to_db.rb,1.56071
20140502125220_migrate_repo_size.rb,2.94208
20140611135229_add_position_to_merge_request.rb,1.56071
20140625115202_create_users_star_projects.rb,2.35126
20140729134820_create_labels.rb,2.24297
20140729140420_create_label_links.rb,2.24297
20140729145339_migrate_project_tags.rb,2.19722
20140729152420_migrate_taggable_labels.rb,3.23695
20140730111702_add_index_to_labels.rb,1.90615
20140903115954_migrate_to_new_shell.rb,2.24504
20140907220153_serialize_service_properties.rb,3.49112
20140914113604_add_members_table.rb,2.71296
20140914145549_migrate_to_new_members_model.rb,2.36938
20140914173417_remove_old_member_tables.rb,3.12828
20141006143943_move_slack_service_to_webhook.rb,2.77598
20141007100818_add_visibility_level_to_snippet.rb,2.75192
20141118150935_add_audit_event.rb,2.99707
20141121133009_add_timestamps_to_members.rb,2.70805
20141121161704_add_identity_table.rb,3.51456
20141126120926_add_merge_request_rebase_enabled_to_projects.rb,2.83321
20141205134006_add_locked_at_to_merge_request.rb,1.56071
20141216155758_create_doorkeeper_tables.rb,3.68344
20141217125223_add_owner_to_application.rb,1.90615
20141223135007_add_import_data_to_project_table.rb,2.07944
20141226080412_add_developers_can_push_to_protected_branches.rb,1.56071
20150108073740_create_application_settings.rb,2.42602
20150116234544_add_home_page_url_for_application_settings.rb,1.60944
20150116234545_add_gitlab_access_token_to_user.rb,1.60944
20150125163100_add_default_branch_protection_setting.rb,1.56071
20150205211843_add_timestamps_to_identities.rb,1.56071
20150206181414_add_index_to_created_at.rb,2.75167
20150206222854_add_notification_email_to_user.rb,2.3979
20150209222013_add_missing_index.rb,1.56071
20150211172122_add_template_to_service.rb,1.56071
20150211174341_allow_null_in_services_project_id.rb,1.60944
20150213104043_add_twitter_sharing_enabled_to_application_settings.rb,1.56071
20150213114800_add_hide_no_password_to_user.rb,1.56071
20150213121042_add_password_automatically_set_to_user.rb,1.56071
20150217123345_add_bitbucket_access_token_and_secret_to_user.rb,1.79176
20150219004514_add_events_to_services.rb,2.04319
20150223022001_set_missing_last_activity_at.rb,1.94591
20150225065047_add_note_events_to_services.rb,1.56071
20150301014758_add_restricted_visibility_levels_to_application_settings.rb,1.60944
20150306023106_fix_namespace_duplication.rb,3.02803
20150306023112_add_unique_index_to_namespace.rb,2.16396
20150310194358_add_version_check_to_application_settings.rb,1.56071
20150313012111_create_subscriptions_table.rb,2.36074
20150320234437_add_location_to_user.rb,1.60944
20150324155957_set_incorrect_assignee_id_to_null.rb,1.79176
20150327122227_add_public_to_key.rb,1.56071
20150327150017_add_import_data_to_project.rb,1.60944
20150327223628_add_devise_two_factor_to_users.rb,2.07944
20150328132231_add_max_attachment_size_to_application_settings.rb,1.60944
20150331183602_add_devise_two_factor_backupable_to_users.rb,1.60944
20150406133311_add_invite_data_to_member.rb,3.06253
20150411000035_fix_identities.rb,3.45616
20150411180045_rename_buildbox_service.rb,2.19722
20150413192223_add_public_email_to_users.rb,1.56071
20150417121913_create_project_import_data.rb,2.07944
20150417122318_remove_import_data_from_project.rb,2.02533
20150421120000_remove_periods_at_ends_of_usernames.rb,0.0
20150423033240_add_default_project_visibililty_to_application_settings.rb,2.27187
20150425164646_gitlab_change_collation_for_tag_names.acts_as_taggable_on_engine.rb,2.30259
20150425164647_remove_duplicate_tags.rb,2.73634
20150425164648_add_missing_unique_indices.acts_as_taggable_on_engine.rb,2.93612
20150425164649_add_taggings_counter_cache_to_tags.acts_as_taggable_on_engine.rb,2.68595
20150425164650_add_missing_taggable_index.acts_as_taggable_on_engine.rb,2.30259
20150425164651_change_collation_for_tag_names.acts_as_taggable_on_engine.rb,2.30259
20150425173433_add_default_snippet_visibility_to_app_settings.rb,2.27187
20150429002313_remove_abandoned_group_members_records.rb,2.04319
20150502064022_add_restricted_signup_domains_to_application_settings.rb,1.60944
20150509180749_convert_legacy_reference_notes.rb,2.77259
20150516060434_add_note_events_to_web_hooks.rb,2.16396
20150529111607_add_user_oauth_applications_to_application_settings.rb,1.60944
20150529150354_add_after_sign_out_path_for_application_settings.rb,1.56071
20150609141121_add_session_expire_delay_for_application_settings.rb,1.74787
20150610065936_add_dashboard_to_users.rb,2.16396
20150620233230_add_default_otp_required_for_login_value.rb,2.01981
20150713160110_add_project_view_to_users.rb,1.56071
20150717130904_add_commits_count_to_project.rb,1.56071
20150730122406_add_updated_by_to_issuables_and_notes.rb,1.94591
20150806104937_create_abuse_reports.rb,2.24297
20150812080800_add_settings_import_sources.rb,2.36938
20150814065925_remove_oauth_tokens_from_users.rb,2.04319
20150817163600_deduplicate_user_identities.rb,2.61563
20150818213832_add_sent_notifications.rb,2.56495
20150824002011_add_enable_ssl_verification.rb,1.56071
20150826001931_add_ci_tables.rb,5.24502
20150827121444_add_fast_forward_option_to_project.rb,2.77385
20150902001023_add_template_to_label.rb,1.56071
20150914215247_add_ci_tags.rb,3.12029
20150915001905_enable_ssl_verification_by_default.rb,1.60944
20150916000405_enable_ssl_verification_for_web_hooks.rb,2.07944
20150916114643_add_help_page_text_to_application_settings.rb,1.60944
20150916145038_add_index_for_committed_at_and_id.rb,1.56071
20150918084513_add_ci_enabled_to_application_settings.rb,1.60944
20150918161719_remove_invalid_milestones_from_merge_requests.rb,1.60944
20150920010715_add_consumed_timestep_to_users.rb,1.60944
20150920161119_add_line_code_to_sent_notification.rb,1.60944
20150924125150_add_project_id_to_ci_commit.rb,1.60944
20150924125436_migrate_project_id_for_ci_commits.rb,1.38629
20150930001110_merge_request_error_field.rb,1.60944
20150930095736_add_null_to_name_for_ci_projects.rb,2.19722
20150930110012_add_group_share_lock.rb,1.56071
20151002112914_add_stage_idx_to_builds.rb,1.60944
20151002121400_add_index_for_builds.rb,0.0
20151002122929_add_ref_and_tag_to_builds.rb,0.0
20151002122943_migrate_ref_and_tag_to_build.rb,0.0
20151005075649_add_user_id_to_build.rb,1.60944
20151005150751_add_layout_option_for_users.rb,1.56071
20151005162154_remove_ci_enabled_from_application_settings.rb,1.56071
20151007120511_namespaces_projects_path_lower_indexes.rb,2.81336
20151008110232_add_users_lower_username_email_indexes.rb,2.81336
20151008123042_add_type_and_description_to_builds.rb,2.16396
20151008130321_migrate_name_to_description_for_builds.rb,1.56071
20151008143519_add_admin_notification_email_setting.rb,1.60944
20151012173029_set_jira_service_api_url.rb,3.90464
20151013092124_add_artifacts_file_to_builds.rb,1.60944
20151016131433_add_ci_projects_gl_project_id_index.rb,1.56071
20151016195451_add_ci_builds_and_projects_indexes.rb,2.16396
20151016195706_add_notes_line_code_index.rb,1.56071
20151019111551_fix_build_tags.rb,2.04319
20151019111703_fail_build_without_names.rb,1.90615
20151020145526_add_services_template_index.rb,1.56071
20151020173516_ci_limits_to_mysql.rb,2.19722
